Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Men's Team Recruiting Expenses,Women's Team Recruiting Expenses,Coed Team Recruiting Expenses
2004,203085,Heidelberg University,OH,NCAA Division III with football,,1,NCAA,522,472,994,263112,6793,
2004,107080,Hendrix College,AR,NCAA Division III with football,,1,NCAA,611,688,1299,4181,5699,
2004,203128,Hiram College,OH,NCAA Division III with football,,1,NCAA,450,455,905,23620,23620,
2004,191630,Hobart William Smith Colleges,NY,NCAA Division III with football,,1,NCAA,1111,1135,2246,103205,25496,
2004,170301,Hope College,MI,NCAA Division III with football,,1,NCAA,1257,1933,3190,136887,22615,
2004,225548,Howard Payne University,TX,NCAA Division III with football,,1,NCAA,516,435,951,23269,9713,
2004,101435,Huntingdon College,AL,NCAA Division III with football,,1,NCAA,485,409,894,6134,3775,
2004,145691,Illinois College,IL,NCAA Division III with football,,1,NCAA,453,487,940,12511,3470,
2004,145646,Illinois Wesleyan University,IL,NCAA Division III with football,,1,NCAA,804,1017,1821,8063,2592,
2004,153621,Iowa Wesleyan University,IA,NCAA Division III with football,,1,NCAA,176,211,387,7500,7500,
2004,191968,Ithaca College,NY,NCAA Division III with football,,1,NCAA,2616,3581,6197,45137,17718,
2004,203368,John Carroll University,OH,NCAA Division III with football,,1,NCAA,1502,1457,2959,14149,4049,
2004,213251,Juniata College,PA,NCAA Division III with football,,1,NCAA,648,819,1467,19144,11674,
2004,170532,Kalamazoo College,MI,NCAA Division III with football,,1,NCAA,621,785,1406,13287,3932,
2004,203535,Kenyon College,OH,NCAA Division III with football,,1,NCAA,769,929,1698,62179,23266,
2004,213321,King's College,PA,NCAA Division III with football,,1,NCAA,947,853,1800,24894,4205,
2004,146427,Knox College,IL,NCAA Division III with football,,1,NCAA,558,810,1368,2471,891,
2004,140234,LaGrange College,GA,NCAA Division III with football,,1,NCAA,440,416,856,9625,8740,
2004,146481,Lake Forest College,IL,NCAA Division III with football,,1,NCAA,678,868,1546,6750,6250,
2004,238980,Lakeland College,WI,NCAA Division III with football,,1,NCAA,469,443,912,13446,3656,
2004,239017,Lawrence University,WI,NCAA Division III with football,,1,NCAA,669,825,1494,22000,22000,
2004,213507,Lebanon Valley College,PA,NCAA Division III with football,,1,NCAA,743,860,1603,74485,20105,
2004,209056,Lewis & Clark College,OR,NCAA Division III with football,,1,NCAA,786,1292,2078,23397,19497,
2004,209065,Linfield College-McMinnville Campus,OR,NCAA Division III with football,,1,NCAA,654,981,1635,30261,13105,
2004,153825,Loras College,IA,NCAA Division III with football,,1,NCAA,739,678,1417,24780,13164,
2004,159568,Louisiana College,LA,NCAA Division III with football,,1,NCAA,456,399,855,22630,5758,
2004,153834,Luther College,IA,NCAA Division III with football,,1,NCAA,1015,1260,2275,40314,11063,
2004,213668,Lycoming College,PA,NCAA Division III with football,,1,NCAA,593,661,1254,32580,11341,
2004,173902,Macalester College,MN,NCAA Division III with football,,1,NCAA,842,1285,2127,27485,7814,
2004,146825,MacMurray College,IL,NCAA Division III with football,,1,NCAA,275,268,543,28231,2316,
2004,151777,Manchester University,IN,NCAA Division III with football,,1,NCAA,594,639,1233,31241,31241,
2004,239071,Maranatha Baptist University,WI,NCAA Division III with football,,1,NCAA,292,360,652,211,,
2004,203845,Marietta College,OH,NCAA Division III with football,,1,NCAA,735,442,1177,25482,12901,
2004,173452,Martin Luther College,MN,NCAA Division III with football,,1,NCAA,338,367,705,0,0,
2004,220710,Maryville College,TN,NCAA Division III with football,,1,NCAA,536,623,1159,13780,5329,
2004,166683,Massachusetts Institute of Technology,MA,NCAA Division III with football,,1,NCAA,2381,2059,4440,0,0,
2004,164270,McDaniel College,MD,NCAA Division III with football,,1,NCAA,745,856,1601,19151,6941,
2004,226587,McMurry University,TX,NCAA Division III with football,,1,NCAA,498,409,907,27012,9983,
2004,198969,Methodist University,NC,NCAA Division III with football,,1,NCAA,1088,878,1966,40837,15084,
2004,230959,Middlebury College,VT,NCAA Division III with football,,1,NCAA,1184,1318,2502,8121,4682,
2004,147244,Millikin University,IL,NCAA Division III with football,,1,NCAA,832,1131,1963,18230,12789,
2004,175980,Millsaps College,MS,NCAA Division III with football,,1,NCAA,378,371,749,33727,13540,
2004,214069,Misericordia University,PA,NCAA Division III with football,,1,NCAA,627,1165,1792,5380,3826,
2004,147341,Monmouth College,IL,NCAA Division III with football,,1,NCAA,556,610,1166,8524,8524,
2004,214157,Moravian College,PA,NCAA Division III with football,,1,NCAA,778,906,1684,22964,6876,
2004,166948,Mount Ida College,MA,NCAA Division III with football,,1,NCAA,408,833,1241,8500,10200,
2004,204200,Mount Saint Joseph University,OH,NCAA Division III with football,,1,NCAA,531,563,1094,22174,10174,
2004,214175,Muhlenberg College,PA,NCAA Division III with football,,1,NCAA,909,1369,2278,20867,7609,
2004,204264,Muskingum University,OH,NCAA Division III with football,,1,NCAA,680,714,1394,24287,14704,
2004,181446,Nebraska Wesleyan University,NE,NCAA Division III with football,,1,NCAA,641,846,1487,10514,5003,
2004,167260,Nichols College,MA,NCAA Division III with football,,1,NCAA,742,410,1152,6241,3707,
2004,199209,North Carolina Wesleyan College,NC,NCAA Division III with football,,1,NCAA,751,972,1723,0,0,
2004,147660,North Central College,IL,NCAA Division III with football,,1,NCAA,1186,1388,2574,0,0,
2004,147679,North Park University,IL,NCAA Division III with football,,1,NCAA,699,1168,1867,21982,9143,
2004,230995,Norwich University,VT,NCAA Division III with football,,1,NCAA,1698,565,2263,53955,15347,
2004,204501,Oberlin College,OH,NCAA Division III with football,,1,NCAA,1284,1611,2895,19153,13341,
2004,120254,Occidental College,CA,NCAA Division III with football,,1,NCAA,857,1121,1978,0,0,
2004,204635,Ohio Northern University,OH,NCAA Division III with football,,1,NCAA,1157,925,2082,56190,28794,
2004,204909,Ohio Wesleyan University,OH,NCAA Division III with football,,1,NCAA,787,868,1655,19429,9358,
2004,171599,Olivet College,MI,NCAA Division III with football,,1,NCAA,528,346,874,5800,4050,
2004,204936,Otterbein University,OH,NCAA Division III with football,,1,NCAA,819,1277,2096,5024,1042,
2004,236230,Pacific Lutheran University,WA,NCAA Division III with football,,1,NCAA,1034,1717,2751,3200,2400,
2004,209612,Pacific University,OR,NCAA Division III with football,,1,NCAA,752,1112,1864,10578,9262,
2004,121345,Pomona College,CA,NCAA Division III with football,,1,NCAA,816,824,1640,2988,1775,
2004,233295,Randolph-Macon College,VA,NCAA Division III with football,,1,NCAA,626,757,1383,22274,6579,
2004,194824,Rensselaer Polytechnic Institute,NY,NCAA Division III with football,,1,NCAA,3984,1794,5778,64572,22696,
2004,221351,Rhodes College,TN,NCAA Division III with football,,1,NCAA,885,1142,2027,34900,18900,
2004,239628,Ripon College,WI,NCAA Division III with football,,1,NCAA,388,392,780,1462,606,
2004,148405,Rockford University,IL,NCAA Division III with football,,1,NCAA,366,549,915,213640,66640,
2004,152318,Rose-Hulman Institute of Technology,IN,NCAA Division III with football,,1,NCAA,1726,491,2217,30000,20000,
2004,195720,Saint John Fisher College,NY,NCAA Division III with football,,1,NCAA,1044,1572,2616,28491,14200,
2004,239716,Saint Norbert College,WI,NCAA Division III with football,,1,NCAA,882,1149,2031,12052,3000,
2004,215798,Saint Vincent College,PA,NCAA Division III with football,,1,NCAA,835,744,1579,12540,2787,
2004,217536,Salve Regina University,RI,NCAA Division III with football,,1,NCAA,586,1408,1994,9970,6132,
2004,221519,Sewanee-The University of the South,TN,NCAA Division III with football,,1,NCAA,806,875,1681,7384,2750,
2004,233541,Shenandoah University,VA,NCAA Division III with football,,1,NCAA,787,1140,1927,8752,2633,
2004,154350,Simpson College,IA,NCAA Division III with football,,1,NCAA,643,775,1418,42147,14802,
2004,233611,Southern Virginia University,VA,NCAA Division III with football,,1,NCAA,363,349,712,2500,600,
2004,228343,Southwestern University,TX,NCAA Division III with football,,1,NCAA,645,855,1500,11223,8657,
2004,167899,Springfield College,MA,NCAA Division III with football,,1,NCAA,1044,1070,2114,42455,10043,
2004,195216,St Lawrence University,NY,NCAA Division III with football,,1,NCAA,1065,1280,2345,87248,50465,
2004,174844,St Olaf College,MN,NCAA Division III with football,,1,NCAA,1285,1712,2997,11299,4304,
2004,164173,Stevenson University,MD,NCAA Division III with football,,1,NCAA,1100,2022,3122,7887,4101,
2004,216278,Susquehanna University,PA,NCAA Division III with football,,1,NCAA,946,1158,2104,13433,7603,
2004,228981,Texas Lutheran University,TX,NCAA Division III with football,,1,NCAA,635,647,1282,9085,2738,
2004,174899,The College of Saint Scholastica,MN,NCAA Division III with football,,1,NCAA,695,1574,2269,12707,5839,
2004,206589,The College of Wooster,OH,NCAA Division III with football,,1,NCAA,912,1104,2016,28809,18688,
2004,216357,Thiel College,PA,NCAA Division III with football,,1,NCAA,479,387,866,26479,4032,
2004,157809,Thomas More College,KY,NCAA Division III with football,,1,NCAA,605,667,1272,11400,5100,
2004,152567,Trine University,IN,NCAA Division III with football,,1,NCAA,1215,463,1678,11957,7196,
2004,130590,Trinity College,CT,NCAA Division III with football,,1,NCAA,1124,1013,2137,22106,22106,
2004,229267,Trinity University,TX,NCAA Division III with football,,1,NCAA,1041,1146,2187,0,0,
2004,168148,Tufts University,MA,NCAA Division III with football,,1,NCAA,2595,2601,5196,1250,1250,
2004,196866,Union College,NY,NCAA Division III with football,,1,NCAA,1181,1019,2200,58546,33414,
2004,144050,University of Chicago,IL,NCAA Division III with football,,1,NCAA,3049,2772,5821,51708,26570,
2004,153278,University of Dubuque,IA,NCAA Division III with football,,1,NCAA,991,634,1625,56448,12679,
2004,117140,University of La Verne,CA,NCAA Division III with football,,1,NCAA,1586,2161,3747,0,0,
2004,226471,University of Mary Hardin-Baylor,TX,NCAA Division III with football,,1,NCAA,1086,1844,2930,24001,5632,
2004,204185,University of Mount Union,OH,NCAA Division III with football,,1,NCAA,1025,1019,2044,33926,12238,
2004,174491,University of Northwestern-St Paul,MN,NCAA Division III with football,,1,NCAA,713,971,1684,23724,23724,
2004,236328,University of Puget Sound,WA,NCAA Division III with football,,1,NCAA,1011,1448,2459,15062,4374,
2004,121691,University of Redlands,CA,NCAA Division III with football,,1,NCAA,1133,1565,2698,11762,3565,
2004,195030,University of Rochester,NY,NCAA Division III with football,,1,NCAA,3065,2948,6013,38870,15549,
2004,174914,University of St Thomas,MN,NCAA Division III with football,,1,NCAA,3198,2646,5844,2365,1842,
2004,216524,Ursinus College,PA,NCAA Division III with football,,1,NCAA,772,855,1627,10683,2327,
2004,197045,Utica College,NY,NCAA Division III with football,,1,NCAA,1030,1375,2405,42350,39025,
2004,154527,Wartburg College,IA,NCAA Division III with football,,1,NCAA,696,777,1473,33560,14933,
2004,216667,Washington & Jefferson College,PA,NCAA Division III with football,,1,NCAA,673,629,1302,27142,16363,
2004,234207,Washington and Lee University,VA,NCAA Division III with football,,1,NCAA,936,907,1843,39913,18263,
2004,179867,Washington University in St Louis,MO,NCAA Division III with football,,1,NCAA,3278,3481,6759,24030,20265,
2004,216694,Waynesburg University,PA,NCAA Division III with football,,1,NCAA,556,771,1327,30197,16071,
2004,131098,Wesley College,DE,NCAA Division III with football,,1,NCAA,603,852,1455,16430,6050,
2004,130697,Wesleyan University,CT,NCAA Division III with football,,1,NCAA,1297,1517,2814,5774,3165,
2004,168254,Western New England University,MA,NCAA Division III with football,,1,NCAA,1572,1006,2578,11480,5551,
2004,216807,Westminster College,PA,NCAA Division III with football,,1,NCAA,477,608,1085,30927,3904,
2004,179946,Westminster College,MO,NCAA Division III with football,,1,NCAA,528,398,926,8859,3096,
2004,149781,Wheaton College,IL,NCAA Division III with football,,1,NCAA,1121,1288,2409,24277,3303,
2004,125763,Whittier College,CA,NCAA Division III with football,,1,NCAA,709,906,1615,8247,5873,
2004,237066,Whitworth University,WA,NCAA Division III with football,,1,NCAA,875,1411,2286,17842,5830,
2004,216852,Widener University-Main Campus,PA,NCAA Division III with football,,1,NCAA,1362,1556,2918,17366,14284,
2004,216931,Wilkes University,PA,NCAA Division III with football,,1,NCAA,1184,1067,2251,10065,6019,
2004,210401,Willamette University,OR,NCAA Division III with football,,1,NCAA,823,1082,1905,29053,4899,
2004,168342,Williams College,MA,NCAA Division III with football,,1,NCAA,1015,1055,2070,21766,12935,
2004,206507,Wilmington College,OH,NCAA Division III with football,,1,NCAA,482,547,1029,8600,4800,
2004,240338,Wisconsin Lutheran College,WI,NCAA Division III with football,,1,NCAA,429,539,968,17523,3917,
2004,206525,Wittenberg University,OH,NCAA Division III with football,,1,NCAA,764,986,1750,13872,8313,
2004,168421,Worcester Polytechnic Institute,MA,NCAA Division III with football,,1,NCAA,2715,1370,4085,6016,485,
2005,168528,Adrian College,MI,NCAA Division III with football,,1,NCAA,865,743,1608,5134,2018,
2005,168546,Albion College,MI,NCAA Division III with football,,1,NCAA,677,677,1354,5366,5918,
2005,210571,Albright College,PA,NCAA Division III with football,,1,NCAA,880,1339,2219,6996,1808,
2005,188641,Alfred University,NY,NCAA Division III with football,,1,NCAA,870,860,1730,31283,7529,
2005,210669,Allegheny College,PA,NCAA Division III with football,,1,NCAA,873,1009,1882,44805,27560,
2005,168591,Alma College,MI,NCAA Division III with football,,1,NCAA,571,758,1329,7526,4216,
2005,164465,Amherst College,MA,NCAA Division III with football,,1,NCAA,891,904,1795,37373,9027,
2005,150066,Anderson University,IN,NCAA Division III with football,,1,NCAA,639,970,1609,15670,5806,
2005,164492,Anna Maria College,MA,NCAA Division III with football,,1,NCAA,305,506,811,3765,3765,
2005,173045,Augsburg College,MN,NCAA Division III with football,,1,NCAA,985,979,1964,50354,13315,
2005,143084,Augustana College,IL,NCAA Division III with football,,1,NCAA,1030,1413,2443,63012,11104,
2005,143118,Aurora University,IL,NCAA Division III with football,,1,NCAA,1174,1958,3132,15602,10426,
2005,222983,Austin College,TX,NCAA Division III with football,,1,NCAA,585,640,1225,19546,12700,
2005,231420,Averett University,VA,NCAA Division III with football,,1,NCAA,422,426,848,25000,8500,
2005,201195,Baldwin Wallace University,OH,NCAA Division III with football,,1,NCAA,1386,1634,3020,30674,11444,
2005,160977,Bates College,ME,NCAA Division III with football,,1,NCAA,884,908,1792,16996,15690,
2005,164720,Becker College,MA,NCAA Division III with football,,1,NCAA,734,847,1581,6826,1058,
2005,175421,Belhaven University,MS,NCAA Division III with football,,1,NCAA,536,806,1342,28563,8770,
2005,238333,Beloit College,WI,NCAA Division III with football,,1,NCAA,573,693,1266,4814,4814,
2005,145619,Benedictine University,IL,NCAA Division III with football,,1,NCAA,1213,1520,2733,4087,2020,
2005,139144,Berry College,GA,NCAA Division III with football,,1,NCAA,790,1284,2074,18921,8118,
2005,237181,Bethany College,WV,NCAA Division III with football,,1,NCAA,416,280,696,19768,8842,
2005,173160,Bethel University,MN,NCAA Division III with football,,1,NCAA,923,1449,2372,24330,8760,
2005,100937,Birmingham Southern College,AL,NCAA Division III with football,,1,NCAA,673,664,1337,32225,34326,
2005,201371,Bluffton University,OH,NCAA Division III with football,,1,NCAA,379,363,742,0,0,
2005,161004,Bowdoin College,ME,NCAA Division III with football,,1,NCAA,902,891,1793,9906,4925,0
2005,231581,Bridgewater College,VA,NCAA Division III with football,,1,NCAA,857,960,1817,40945,20678,0
2005,153001,Buena Vista University,IA,NCAA Division III with football,,1,NCAA,613,1045,1658,65913,17774,
2005,110413,California Lutheran University,CA,NCAA Division III with football,,1,NCAA,1140,1531,2671,3648,2673,
